timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2026-02-01T14:57:15Z,192.168.1.104:502,13,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,14,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,15,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,16,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,17,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,18,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,19,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,20,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,21,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,22,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,23,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,24,000032203245,231.750,0.050,0.005,50.000,0.450,515.72,True,
2026-02-01T14:57:15Z,192.168.1.104:502,25,000032203246,230.470,0.047,0.000,50.000,0.000,1055.89,True,
2026-02-01T14:57:15Z,192.168.1.104:502,26,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,27,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,28,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,29,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,30,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,31,,,,,,,,False,exception fc=0x83 code=0x0B
2026-02-01T14:57:15Z,192.168.1.104:502,32,,,,,,,,False,exception fc=0x83 code=0x0B
