timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2026-01-03T03:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T03:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T03:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T03:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T04:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T04:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T04:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T04:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T04:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T04:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T04:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T04:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T04:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T05:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T05:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T05:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T05:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T05:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T05:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T05:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T05:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T05:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T06:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T06:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T06:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T06:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T06:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T06:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T06:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T06:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T06:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T07:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T07:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T07:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T07:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T07:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T07:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T07:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T07:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T07:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T08:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T08:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T08:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T08:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T08:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T08:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T08:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T08:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T08:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T09:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T09:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T09:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
