timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2025-12-30T13:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T13:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T13:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T13:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T13:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T13:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T13:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T13:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T13:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T13:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T13:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T13:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T13:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T13:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T13:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T14:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T14:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T14:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T14:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T14:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T14:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T14:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T14:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T14:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T14:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T14:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T14:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T14:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T14:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T14:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T14:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T15:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T15:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T15:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T15:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T15:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T15:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T15:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T15:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T15:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T15:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T15:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T15:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T15:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T15:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T15:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T15:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T16:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T16:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T16:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T16:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T16:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T16:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T16:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T16:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T16:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T16:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T16:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T16:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T16:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T16:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T16:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T16:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T17:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T17:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T17:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T17:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T17:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T17:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T17:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T17:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T17:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T17:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T17:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T17:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T17:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T17:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T17:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T17:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T18:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T18:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T18:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T18:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T18:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T18:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T18:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T18:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T18:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T18:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T18:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T18:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T18:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T18:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T18:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T18:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T19:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T19:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T19:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T19:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T19:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T19:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T19:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T19:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T19:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T19:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T19:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T19:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T19:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T19:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T19:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T19:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T20:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T20:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T20:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T20:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T20:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T20:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T20:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T20:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T20:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T20:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T20:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T20:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T20:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T20:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T20:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T20:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T21:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T21:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T21:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T21:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T21:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T21:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T21:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T21:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T21:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T21:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T21:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T21:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T21:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T21:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T21:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T21:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T22:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T22:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T22:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T22:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T22:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T22:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T22:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T22:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T22:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T22:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T22:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T22:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T22:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T22:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T22:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T22:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T23:00:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T23:00:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T23:00:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T23:00:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T23:15:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T23:15:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T23:15:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T23:15:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T23:30:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T23:30:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T23:30:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T23:30:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
2025-12-30T23:45:00Z,192.168.1.101:502,0,,,,,,,,False,timed out
2025-12-30T23:45:02Z,192.168.1.102:502,0,,,,,,,,False,timed out
2025-12-30T23:45:04Z,192.168.1.103:502,0,,,,,,,,False,timed out
2025-12-30T23:45:06Z,192.168.1.104:502,0,,,,,,,,False,timed out
